site,season,species,Acalyptratae,Acari,Amphipoda,Annelida,Aphididae,Araneae,Archaeognatha,Astacoidea,Brachycentridae,Brachycera,Braconidae,Cantharidae,Carabidae,Cecidomyiidae,Ceratopogonidae,Chalcidoidea,Chilopoda,Chironomidae,Chloroperlidae,Cicadellidae,Cixiidae,Coleoptera,Collembola,Copepoda,Corydalidae,Curculionidae,Cydnidae,Deltocephalinae,Dermestidae,Diplopoda,Diptera,Dixidae,Dolichopodidae,Dytiscidae,Elateridae,Elmidae,Empididae,Ephemeroptera,Erotylidae,Formicidae,Gastropoda,Gomphidae,Hemiptera,Heteroptera,Hydrophilidae,Hydropsychidae,Hydroptilidae,Hymenoptera,Ichneumonidae,Isopoda,Lampyridae,Leiodidae,Lepidoptera,Lepidostomatidae,Leuctridae,Limnephilidae,Limoniidae,Mecoptera,Mycetophilidae,Myriapoda,Nematocera,Nematoda,Odontoceridae,Orthoptera,Peltoperlidae,Perlidae,Perlodidae,Phoridae,Phryganeidae,Plecoptera,Plethodontidae,Psephenidae,Pseudoscorpiones,Psocoptera,Psychodidae,Pteronarcyidae,Ptiliidae,Reduviidae,Rhyacophilidae,Rhyparochromidae,Scarabaeidae,Sciaridae,Simuliidae,Staphylinidae,Symphyla,Tabanidae,Tachinidae,Tettigoniidae,Thysanoptera,Thysanura,Tingidae,Tipulidae,Trichoptera
SGL 205,spring,D. fuscus,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SGL 205,spring,D. fuscus,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGL 205,spring,D. fuscus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGL 205,spring,D. fuscus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGL 205,spring,D. fuscus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGL 205,spring,D. fuscus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGL 205,spring,D. fuscus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGL 205,spring,D. fuscus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGL 205,spring,D. fuscus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGL 205,spring,D. fuscus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
